ID	DATE	PRD	CNT
6942385	201401012322	life	1.00
6942385	201401012322	cloth	1.00
6949810	201401012206	life	1.00
6949810	201401012325	ymiyong	1.00
6950502	201401011809	kid	1.00
6950502	201401011814	kid	1.00
6953630	201401012110	leportstool	1.00
6953630	201401012123	bosuk	1.00
6954650	201401011026	jabhwa	1.00
6954650	201401011046	jabhwa	1.00
6955664	201401011756	food	1.00
6955664	201401011757	food	1.00
6956400	201401012214	ymiyong	1.00
6956400	201401012250	ymiyong	1.00
6957562	201401010651	ymiyong	1.00
6957562	201401010652	ymiyong	1.00
6969248	201401011342	ymiyong	1.00
6969248	201401011422	edu	1.00
6971844	201401011853	chimgu	1.00
6971844	201401012233	chimgu	1.00
6973275	201401011029	jabhwa	1.00
6973275	201401011038	jabhwa	1.00
6974000	201401011615	ymiyong	1.00
6974000	201401011755	food	1.00
6975688	201401011605	cloth	1.00
6975688	201401011618	innerwear	1.00
6975688	201401011633	jabhwa	1.00
6981046	201401010708	ymiyong	1.00
6981046	201401012153	ymiyong	1.00
6984655	201401010112	life	1.00
6984655	201401010119	life	1.00
6987140	201401011137	jabhwa	1.00
6987140	201401011213	jabhwa	1.00
6987140	201401011401	health	1.00
6988131	201401010617	life	1.00
6988131	201401010920	elec	1.00
6998684	201401012101	chimgu	1.00
6998684	201401012109	cloth	1.00
7005242	201401012329	chimgu	1.00
7005242	201401012335	chimgu	1.00
7009076	201401012252	ymiyong	1.00
7009076	201401012254	ymiyong	1.00
7011990	201401011859	kitchen	1.00
7011990	201401011921	life	1.00
7015381	201401011234	cloth	1.00
7015381	201401011648	ymiyong	1.00
7021078	201401011309	ymiyong	1.00
7021078	201401011548	ymiyong	1.00
7021711	201401011541	food	1.00
7021711	201401011544	jabhwa	1.00
7021711	201401011548	health	1.00
7021711	201401011549	health	1.00
7021711	201401011550	life	1.00
7022370	201401011055	jabhwa	1.00
7022370	201401011611	ymiyong	1.00
7023858	201401010903	chimgu	1.00
7023858	201401010904	chimgu	1.00
7025256	201401011340	trendwear	1.00
7025256	201401011341	trendwear	1.00
7030301	201401011530	innerwear	1.00
7030301	201401011535	life	1.00
7030301	201401011539	life	1.00
7030477	201401012336	leportstool	1.00
7030477	201401012351	jabhwa	1.00
7031123	201401011826	chimgu	1.00
7031123	201401011845	jabhwa	1.00
7031123	201401012034	life	1.00
7031123	201401012034	computer	1.00
7032860	201401011811	food	1.00
7032860	201401012219	ymiyong	1.00
7033045	201401011345	chimgu	1.00
7033045	201401011358	kitchen	1.00
7034201	201401010100	food	1.00
7034201	201401010108	ymiyong	1.00
7034201	201401010123	ymiyong	1.00
7040425	201401012038	food	1.00
7040425	201401012040	food	1.00
7040693	201401011150	jabhwa	1.00
7040693	201401011202	ymiyong	1.00
7040693	201401011311	bosuk	1.00
7043066	201401010955	ymiyong	1.00
7043066	201401011837	kitchen	1.00
7047731	201401010823	chimgu	1.00
7047731	201401011102	jabhwa	1.00
7051096	201401011030	elec	1.00
7051096	201401011030	kid	1.00
7051096	201401011036	kitchen	1.00
7051096	201401011036	chimgu	1.00
7058288	201401010733	leportscloth	1.00
7058288	201401012218	ymiyong	1.00
7060993	201401010843	chimgu	1.00
7060993	201401010941	ymiyong	1.00
7062428	201401011652	cloth	1.00
7062428	201401011707	leportscloth	1.00
7066387	201401012046	food	1.00
7066387	201401012159	leportstool	1.00
7068597	201401011148	kitchen	1.00
7068597	201401011909	kidwear	1.00
7068597	201401011909	food	1.00
7068597	201401011909	chimgu	1.00
7069870	201401010942	ymiyong	1.00
7069870	201401011130	jabhwa	1.00
7070078	201401011026	jabhwa	1.00
7070078	201401011030	jabhwa	1.00
7070743	201401011931	life	1.00
7070743	201401012344	life	1.00
7072293	201401011337	kitchen	1.00
7072293	201401011416	ymiyong	1.00
7072695	201401012208	leportscloth	1.00
7072695	201401012226	leportscloth	1.00
7075424	201401011605	leportstool	1.00
7075424	201401011605	leportscloth	1.00
7075424	201401011705	cloth	1.00
7075659	201401010323	kitchen	1.00
7075659	201401010325	kitchen	1.00
7075659	201401012344	ymiyong	1.00
7075659	201401012346	ymiyong	1.00
7087479	201401011157	jabhwa	1.00
7087479	201401012321	ymiyong	1.00
7088545	201401012135	innerwear	1.00
7088545	201401012148	etc	1.00
7088545	201401012148	food	1.00
7088823	201401011339	etc	1.00
7088823	201401011339	kidwear	1.00
7100502	201401010006	jabhwa	1.00
7100502	201401011311	ymiyong	1.00
7101702	201401011207	jabhwa	1.00
7101702	201401011209	jabhwa	1.00
7133664	201401010705	cloth	1.00
7133664	201401011301	life	1.00
7140746	201401012154	cloth	1.00
7140746	201401012202	cloth	1.00
7141409	201401011030	jabhwa	1.00
7141409	201401011143	jabhwa	1.00
7141859	201401011619	kitchen	1.00
7141859	201401011653	kitchen	1.00
7143019	201401011031	jabhwa	1.00
7143019	201401011100	jabhwa	1.00
7143312	201401010020	life	1.00
7143312	201401010313	life	1.00
7144346	201401011035	jabhwa	1.00
7144346	201401011039	jabhwa	1.00
7158061	201401010905	chimgu	1.00
7158061	201401010911	chimgu	1.00
7169709	201401011447	life	1.00
7169709	201401011501	innerwear	1.00
7169709	201401011501	ymiyong	1.00
7170381	201401011859	kitchen	1.00
7170381	201401011901	elec	1.00
7189371	201401011139	phone	1.00
7189371	201401011352	cloth	1.00
7192927	201401011328	ymiyong	1.00
7192927	201401012159	life	1.00
7203399	201401010356	life	1.00
7203399	201401010358	innerwear	1.00
7206364	201401012215	ymiyong	1.00
7206364	201401012307	ymiyong	1.00
7209644	201401011746	kitchen	1.00
7209644	201401011758	chimgu	1.00
7211487	201401010211	jabhwa	1.00
7211487	201401010212	elec	1.00
7212817	201401012030	etc	1.00
7212817	201401012030	cloth	1.00
7212817	201401012106	cloth	1.00
7215204	201401011141	jabhwa	1.00
7215204	201401011414	phone	1.00
7215204	201401012256	ymiyong	1.00
7219831	201401012225	ymiyong	1.00
7219831	201401012313	ymiyong	1.00
7221406	201401010008	jabhwa	1.00
7221406	201401012348	ymiyong	1.00
7223848	201401010002	jabhwa	1.00
7223848	201401011809	food	1.00
7228688	201401011801	food	1.00
7228688	201401012333	ymiyong	1.00
7231075	201401010018	jabhwa	1.00
7231075	201401011130	jabhwa	1.00
7237964	201401010905	chimgu	1.00
7237964	201401010908	chimgu	1.00
7238200	201401011242	bosuk	1.00
7238200	201401011310	ymiyong	1.00
7238331	201401011811	food	1.00
7238331	201401011815	food	1.00
7244750	201401010023	jabhwa	1.00
7244750	201401011211	jabhwa	1.00
7246168	201401011036	jabhwa	1.00
7246168	201401011042	jabhwa	1.00
7247095	201401010849	leportscloth	1.00
7247095	201401011410	edu	1.00
7247095	201401011412	edu	1.00
7249118	201401012246	leportstool	1.00
7249118	201401012247	leportstool	1.00
7254156	201401011706	innerwear	1.00
7254156	201401011719	ymiyong	1.00
7256885	201401011145	jabhwa	1.00
7256885	201401011148	etc	1.00
7265378	201401011424	chimgu	1.00
7265378	201401011434	etc	1.00
7265378	201401011434	phone	1.00
7265780	201401012239	ymiyong	1.00
7265780	201401012257	ymiyong	1.00
7265955	201401010917	chimgu	1.00
7265955	201401010921	chimgu	1.00
7267529	201401011005	ymiyong	1.00
7267529	201401011014	ymiyong	1.00
7275077	201401011213	cloth	1.00
7275077	201401011342	ymiyong	1.00
7279259	201401011219	jabhwa	1.00
7279259	201401011236	cloth	1.00
7285365	201401010027	jabhwa	1.00
7285365	201401011647	ymiyong	1.00
7289069	201401011806	food	1.00
7289069	201401011807	food	1.00
7303644	201401011637	life	1.00
7303644	201401011719	ymiyong	1.00
7303929	201401011116	jabhwa	1.00
7303929	201401011356	health	1.00
7303929	201401011358	health	1.00
7309535	201401010827	chimgu	1.00
7309535	201401010828	chimgu	1.00
7311370	201401011816	food	1.00
7311370	201401012249	ymiyong	1.00
7312999	201401012256	jabhwa	1.00
7312999	201401012309	leportstool	1.00
7318664	201401011334	etc	1.00
7318664	201401011334	cloth	1.00
7318664	201401011339	leportscloth	1.00
7324231	201401011627	ymiyong	1.00
7324231	201401011900	ymiyong	1.00
7325430	201401012215	leportstool	1.00
7325430	201401012215	leportscloth	1.00
7327751	201401010720	leportscloth	1.00
7327751	201401010727	leportscloth	1.00
7342191	201401011627	chimgu	1.00
7342191	201401011632	leportscloth	1.00
7342191	201401011632	kitchen	1.00
7343206	201401010835	chimgu	1.00
7343206	201401011134	jabhwa	1.00
7349111	201401010914	chimgu	1.00
7349111	201401010916	chimgu	1.00
7356006	201401011510	ymiyong	1.00
7356006	201401011804	food	1.00
7359495	201401011849	kitchen	1.00
7359495	201401011910	kitchen	1.00
7365977	201401011350	svc	1.00
7365977	201401011355	svc	1.00
7366477	201401011049	etc	1.00
7366477	201401011049	cloth	1.00
7366477	201401011054	chimgu	1.00
7366932	201401010000	ymiyong	1.00
7366932	201401012132	cloth	1.00
7369444	201401011206	innerwear	1.00
7369444	201401011232	innerwear	1.00
7371517	201401012147	jabhwa	1.00
7371517	201401012207	kitchen	1.00
7372680	201401011032	jabhwa	1.00
7372680	201401011035	jabhwa	1.00
7376507	201401011029	jabhwa	1.00
7376507	201401011100	jabhwa	1.00
7384302	201401011758	food	1.00
7384302	201401011804	food	1.00
7385265	201401010926	ymiyong	1.00
7385265	201401011008	ymiyong	1.00
7393520	201401011745	food	1.00
7393520	201401011812	food	1.00
7393520	201401011844	kitchen	1.00
7403738	201401011510	ymiyong	1.00
7403738	201401011551	ymiyong	1.00
7404200	201401011824	chimgu	1.00
7404200	201401011921	life	1.00
7409157	201401010836	chimgu	2.00
7412997	201401011338	ymiyong	1.00
7412997	201401011343	elec	1.00
7412997	201401011356	ymiyong	1.00
7416934	201401011025	jabhwa	1.00
7416934	201401011031	jabhwa	1.00
7419687	201401011026	jabhwa	1.00
7419687	201401011027	jabhwa	1.00
7421908	201401011807	food	1.00
7421908	201401011906	kitchen	1.00
7422573	201401010929	chimgu	1.00
7422573	201401010934	ymiyong	1.00
7426531	201401011529	ymiyong	1.00
7426531	201401011807	food	1.00
7428243	201401010748	leportscloth	1.00
7428243	201401010905	chimgu	1.00
7429963	201401010658	ymiyong	1.00
7429963	201401010711	leportscloth	1.00
7432971	201401012342	elec	1.00
7432971	201401012359	ymiyong	1.00
7442326	201401012154	ymiyong	1.00
7442326	201401012215	ymiyong	1.00
7444633	201401011059	gagu	1.00
7444633	201401011059	life	1.00
7444633	201401011059	chimgu	1.00
7444633	201401011127	gagu	1.00
7445952	201401011844	kitchen	1.00
7445952	201401011845	kitchen	1.00
7449078	201401011157	jabhwa	1.00
7449078	201401011844	kitchen	1.00
7455514	201401011434	health	1.00
7455514	201401011538	ymiyong	1.00
7461655	201401010045	bosuk	1.00
7461655	201401012116	edu	1.00
7472722	201401010201	innerwear	1.00
7472722	201401011633	ymiyong	1.00
7488188	201401011602	chimgu	1.00
7488188	201401011610	chimgu	1.00
7488188	201401011622	chimgu	1.00
7488188	201401011627	chimgu	1.00
7488188	201401011636	etc	1.00
7488188	201401011636	chimgu	1.00
7501844	201401011745	food	1.00
7501844	201401011751	food	1.00
7502308	201401011730	food	1.00
7502308	201401011732	food	1.00
7506265	201401010826	chimgu	1.00
7506265	201401011012	ymiyong	1.00
7509511	201401011031	jabhwa	1.00
7509511	201401011104	jabhwa	1.00
7509820	201401010633	ymiyong	1.00
7509820	201401010741	leportscloth	1.00
7518651	201401010713	ymiyong	1.00
7518651	201401010715	ymiyong	1.00
7525075	201401011555	cloth	1.00
7525075	201401011706	cloth	1.00
7527313	201401011042	jabhwa	1.00
7527313	201401011144	jabhwa	1.00
7539535	201401011414	cloth	1.00
7539535	201401011435	cloth	1.00
7539535	201401011435	jabhwa	1.00
7544789	201401010012	jabhwa	1.00
7544789	201401010911	chimgu	1.00
7549403	201401012111	chimgu	1.00
7549403	201401012114	health	1.00
7563317	201401011031	jabhwa	1.00
7563317	201401012313	ymiyong	1.00
7567658	201401011041	kitchen	1.00
7567658	201401011047	leportscloth	1.00
7571450	201401012304	chimgu	1.00
7571450	201401012357	chimgu	1.00
7576058	201401010912	chimgu	1.00
7576058	201401010947	ymiyong	1.00
7579520	201401011407	etc	1.00
7579520	201401011407	jabhwa	1.00
7579520	201401012025	ymiyong	1.00
7581055	201401011541	jabhwa	1.00
7581055	201401011557	food	1.00
7581055	201401011805	edu	1.00
7581055	201401012306	gagu	1.00
7581055	201401012306	svc	1.00
7581146	201401012109	jabhwa	1.00
7581146	201401012114	ymiyong	1.00
7582767	201401010803	leportscloth	1.00
7582767	201401011024	bosuk	1.00
7586379	201401010012	jabhwa	1.00
7586379	201401011410	cloth	1.00
7588789	201401012038	life	1.00
7588789	201401012041	svc	1.00
7592146	201401011834	kitchen	1.00
7592146	201401011840	kitchen	1.00
7599543	201401011751	food	1.00
7599543	201401011802	food	1.00
7615754	201401011939	life	1.00
7615754	201401012118	jabhwa	1.00
7617662	201401011156	leportstool	1.00
7617662	201401011156	cloth	1.00
7617662	201401011213	cloth	1.00
7621239	201401011029	jabhwa	1.00
7621239	201401011035	jabhwa	1.00
7625911	201401010924	chimgu	1.00
7625911	201401011409	health	1.00
7626868	201401011820	food	1.00
7626868	201401011854	jabhwa	1.00
7627224	201401011013	ymiyong	1.00
7627224	201401011154	jabhwa	1.00
7627348	201401012333	cloth	1.00
7627348	201401012343	kitchen	1.00
7628022	201401010201	ymiyong	1.00
7628022	201401011328	jabhwa	1.00
7628220	201401010027	life	1.00
7628220	201401011706	food	1.00
7628972	201401011031	jabhwa	1.00
7628972	201401011032	jabhwa	1.00
7635312	201401011013	ymiyong	1.00
7635312	201401011812	food	1.00
7653749	201401011036	jabhwa	1.00
7653749	201401011045	life	1.00
7654089	201401010919	chimgu	1.00
7654089	201401012311	ymiyong	1.00
7656807	201401011307	cloth	1.00
7656807	201401011323	food	1.00
7658960	201401011026	jabhwa	1.00
7658960	201401011030	jabhwa	1.00
7659216	201401011807	food	1.00
7659216	201401011809	food	1.00
7661300	201401011822	food	1.00
7661300	201401011826	food	1.00
7669410	201401011048	bosuk	1.00
7669410	201401011059	bosuk	1.00
7669410	201401011101	bosuk	1.00
7669410	201401011104	ymiyong	1.00
7669410	201401011336	bosuk	1.00
7669410	201401011454	health	1.00
7669993	201401011626	ymiyong	1.00
7669993	201401011649	cloth	1.00
7672833	201401011753	ymiyong	1.00
7672833	201401011807	innerwear	1.00
7674736	201401010233	chimgu	1.00
7674736	201401011342	bosuk	1.00
7675508	201401011621	ymiyong	1.00
7675508	201401011703	chimgu	1.00
7688982	201401011147	jabhwa	1.00
7688982	201401011148	jabhwa	1.00
7691078	201401010009	jabhwa	1.00
7691078	201401010010	jabhwa	1.00
7692049	201401010144	innerwear	1.00
7692049	201401010151	innerwear	1.00
7692156	201401011817	food	1.00
7692156	201401011823	food	1.00
7695993	201401011710	ymiyong	1.00
7695993	201401011718	health	1.00
7695993	201401011718	etc	1.00
7695993	201401011718	kidwear	1.00
7695993	201401011718	ymiyong	1.00
7695993	201401011718	food	1.00
7695993	201401011718	kitchen	1.00
7695993	201401011718	phone	1.00
7699122	201401010935	ymiyong	1.00
7699122	201401011035	jabhwa	1.00
7702295	201401011119	leportstool	1.00
7702295	201401011816	food	1.00
7704280	201401011328	ymiyong	1.00
7704280	201401011526	chimgu	1.00
7709778	201401011659	health	1.00
7709778	201401011732	bosuk	1.00
7714117	201401011222	jabhwa	1.00
7714117	201401011838	food	1.00
7720930	201401011041	food	1.00
7720930	201401011101	ymiyong	1.00
7727907	201401010942	ymiyong	1.00
7727907	201401011058	jabhwa	1.00
7733554	201401012151	jabhwa	2.00
7734937	201401011959	cloth	1.00
7734937	201401012005	innerwear	1.00
7739624	201401011252	cloth	1.00
7739624	201401011303	chimgu	1.00
7742379	201401011057	jabhwa	1.00
7742379	201401011108	jabhwa	1.00
7747659	201401010440	edu	1.00
7747659	201401010518	edu	1.00
7748982	201401010924	chimgu	1.00
7748982	201401010932	chimgu	1.00
7748982	201401011136	jabhwa	1.00
7750158	201401011631	ymiyong	1.00
7750158	201401011632	ymiyong	1.00
7750381	201401011615	ymiyong	1.00
7750381	201401011616	ymiyong	1.00
7754429	201401011858	food	1.00
7754429	201401012037	ymiyong	1.00
7766626	201401011826	food	1.00
7766626	201401012213	ymiyong	1.00
7769842	201401011007	ymiyong	1.00
7769842	201401012201	ymiyong	1.00
7770310	201401011442	ymiyong	1.00
7770310	201401011919	life	1.00
7770770	201401011803	food	1.00
7770770	201401011820	food	1.00
7772336	201401011307	ymiyong	1.00
7772336	201401011307	chimgu	1.00
7772336	201401011310	life	1.00
7775451	201401011037	elec	1.00
7775451	201401011821	food	1.00
7786201	201401011545	ymiyong	1.00
7786201	201401011759	food	1.00
7789274	201401010913	chimgu	1.00
7789274	201401010916	life	1.00
7789274	201401010919	life	1.00
7789274	201401010922	innerwear	1.00
7806271	201401011059	jabhwa	1.00
7806271	201401011138	jabhwa	1.00
7808793	201401011555	kidwear	1.00
7808793	201401011556	bosuk	1.00
7808793	201401012315	ymiyong	1.00
7811655	201401011517	ymiyong	1.00
7811655	201401012322	ymiyong	1.00
7813673	201401011758	food	1.00
7813673	201401012011	food	1.00
7816465	201401011104	health	1.00
7816465	201401011821	food	1.00
7817575	201401011021	jabhwa	1.00
7817575	201401011030	etc	1.00
7817575	201401011030	cloth	1.00
7818263	201401011759	food	1.00
7818263	201401011804	food	1.00
7818263	201401011811	food	1.00
7822893	201401011554	cloth	1.00
7822893	201401011617	innerwear	1.00
7825164	201401011432	life	1.00
7825164	201401011520	jabhwa	1.00
7831296	201401010835	chimgu	1.00
7831296	201401010841	chimgu	1.00
7835102	201401011303	leportscloth	1.00
7835102	201401011311	leportscloth	1.00
7835474	201401012305	cloth	1.00
7835474	201401012317	cloth	1.00
7839890	201401011310	ymiyong	1.00
7839890	201401011424	health	1.00
7844923	201401010845	chimgu	1.00
7844923	201401011846	svc	1.00
7847594	201401011225	cloth	1.00
7847594	201401011238	cloth	1.00
7847594	201401011810	food	1.00
7850945	201401010919	chimgu	1.00
7850945	201401011139	jabhwa	1.00
7853145	201401011113	jabhwa	1.00
7853145	201401011522	ymiyong	1.00
7856905	201401011604	chimgu	1.00
7856905	201401011617	ymiyong	1.00
7856905	201401011621	ymiyong	1.00
7870116	201401011114	jabhwa	1.00
7870116	201401011139	jabhwa	1.00
7874470	201401010921	chimgu	1.00
7874470	201401010923	chimgu	1.00
7877087	201401011658	food	1.00
7877087	201401011738	elec	1.00
7886393	201401011040	jabhwa	1.00
7886393	201401011147	jabhwa	1.00
7889745	201401012246	gagu	1.00
7889745	201401012300	kitchen	1.00
7893367	201401011016	food	1.00
7893367	201401011115	jabhwa	1.00
7893367	201401011302	jabhwa	1.00
7898138	201401012118	phone	1.00
7898138	201401012121	phone	1.00
7902513	201401011131	jabhwa	1.00
7902513	201401011144	jabhwa	1.00
7907183	201401011836	kitchen	1.00
7907183	201401011840	kitchen	1.00
7910463	201401011038	jabhwa	1.00
7910463	201401011825	food	1.00
7914092	201401011736	ymiyong	1.00
7914092	201401011748	ymiyong	1.00
7917061	201401010918	chimgu	1.00
7917061	201401011833	kitchen	1.00
7919880	201401010342	innerwear	1.00
7919880	201401010345	etc	1.00
7924363	201401010944	ymiyong	1.00
7924363	201401011251	ymiyong	1.00
7926337	201401012212	ymiyong	1.00
7926337	201401012251	ymiyong	1.00
7926568	201401010839	chimgu	1.00
7926568	201401011250	ymiyong	1.00
7927900	201401011806	food	1.00
7927900	201401011830	ymiyong	1.00
7928417	201401011600	gagu	1.00
7928417	201401011607	food	1.00
7932894	201401011609	innerwear	1.00
7932894	201401011646	innerwear	1.00
7934247	201401010131	edu	1.00
7934247	201401011500	ymiyong	1.00
7934438	201401011806	food	1.00
7934438	201401012124	phone	1.00
7935562	201401011339	food	1.00
7935562	201401011913	kitchen	1.00
7936323	201401010844	chimgu	1.00
7936323	201401010846	chimgu	1.00
7936323	201401010848	chimgu	1.00
7937669	201401011241	jabhwa	1.00
7937669	201401011304	health	1.00
7942091	201401010805	leportscloth	1.00
7942091	201401010808	leportscloth	1.00
7948229	201401011805	food	1.00
7948229	201401011807	food	1.00
7949062	201401011532	health	1.00
7949062	201401012053	leportscloth	1.00
7949909	201401012212	kitchen	1.00
7949909	201401012356	ymiyong	1.00
7949923	201401011027	jabhwa	1.00
7949923	201401011127	jabhwa	1.00
7950503	201401011101	jabhwa	1.00
7950503	201401011156	jabhwa	1.00
7951423	201401011649	ymiyong	1.00
7951423	201401012034	ymiyong	1.00
7953076	201401011819	food	1.00
7953076	201401011826	food	1.00
7953895	201401010838	chimgu	1.00
7953895	201401010839	chimgu	1.00
7958997	201401010107	jabhwa	1.00
7958997	201401011229	bosuk	1.00
7969171	201401011144	jabhwa	1.00
7969171	201401011308	chimgu	1.00
7969171	201401011330	life	1.00
7969171	201401011330	ymiyong	1.00
7974468	201401012207	jabhwa	1.00
7974468	201401012216	jabhwa	1.00
7974745	201401012109	kidwear	1.00
7974745	201401012111	jabhwa	1.00
7975559	201401010147	innerwear	1.00
7975559	201401010938	ymiyong	1.00
7979478	201401010944	ymiyong	1.00
7979478	201401011805	food	1.00
7981288	201401011536	ymiyong	1.00
7981288	201401011739	innerwear	1.00
7981288	201401011755	food	1.00
7981288	201401012251	ymiyong	1.00
7986837	201401011033	jabhwa	1.00
7986837	201401011756	food	1.00
7988249	201401011107	jabhwa	1.00
7988249	201401012316	jabhwa	1.00
7990032	201401011250	bosuk	1.00
7990032	201401012040	elec	1.00
7991713	201401011151	cloth	1.00
7991713	201401011152	cloth	1.00
7992905	201401011809	food	1.00
7992905	201401011816	food	1.00
7998878	201401010742	edu	1.00
7998878	201401010742	svc	1.00
7998878	201401012048	phone	1.00
7999074	201401012212	ymiyong	1.00
7999074	201401012213	ymiyong	1.00
7999358	201401011113	jabhwa	1.00
7999358	201401011843	kitchen	1.00
8000780	201401010956	ymiyong	1.00
8000780	201401011112	jabhwa	1.00
8005508	201401011131	jabhwa	1.00
8005508	201401011156	jabhwa	1.00
8010875	201401012218	ymiyong	1.00
8010875	201401012246	ymiyong	1.00
8013301	201401010048	digital	1.00
8013301	201401010051	digital	1.00
8020507	201401011729	cloth	1.00
8020507	201401011827	cloth	1.00
8020507	201401011959	cloth	1.00
8020507	201401012002	etc	1.00
8022151	201401011051	jabhwa	1.00
8022151	201401011615	ymiyong	1.00
8022704	201401011034	chimgu	1.00
8022704	201401011040	chimgu	1.00
8025310	201401012034	cloth	1.00
8025310	201401012144	edu	1.00
8031819	201401011043	kitchen	1.00
8031819	201401011355	leportscloth	1.00
8031819	201401012224	kitchen	1.00
8034789	201401012133	chimgu	1.00
8034789	201401012150	etc	1.00
8034789	201401012150	phone	1.00
8039581	201401012227	ymiyong	1.00
8039581	201401012231	ymiyong	1.00
8048151	201401011758	food	1.00
8048151	201401012338	ymiyong	1.00
8051804	201401011131	jabhwa	1.00
8051804	201401011603	ymiyong	1.00
8054182	201401011510	ymiyong	1.00
8054182	201401011808	food	1.00
8054182	201401011809	food	1.00
8057033	201401012340	cloth	1.00
8057033	201401012351	cloth	1.00
8057508	201401012250	food	1.00
8057508	201401012252	life	1.00
8057508	201401012327	cloth	1.00
8061986	201401010820	kidwear	1.00
8061986	201401011036	kidwear	1.00
8062868	201401010015	jabhwa	1.00
8062868	201401010036	jabhwa	1.00
8063071	201401011042	ymiyong	1.00
8063071	201401011304	kitchen	1.00
8064311	201401010959	ymiyong	1.00
8064311	201401011522	ymiyong	1.00
8068809	201401011133	ymiyong	1.00
8068809	201401011205	life	1.00
8069949	201401011005	ymiyong	1.00
8069949	201401011752	ymiyong	1.00
8069949	201401011752	food	1.00
8074743	201401011050	etc	1.00
8074743	201401011050	kitchen	1.00
8074743	201401011809	food	1.00
8074743	201401012035	life	1.00
8075020	201401010536	etc	1.00
8075020	201401010536	life	1.00
8075020	201401011307	life	1.00
8075020	201401011307	cloth	1.00
8075020	201401011504	elec	1.00
8078943	201401010927	ymiyong	1.00
8078943	201401011513	ymiyong	1.00
8093338	201401011034	jabhwa	1.00
8093338	201401011037	jabhwa	1.00
8094879	201401010729	leportscloth	1.00
8094879	201401011038	jabhwa	1.00
8098777	201401010023	jabhwa	1.00
8098777	201401010025	jabhwa	1.00
8106799	201401012309	kid	1.00
8106799	201401012309	cloth	1.00
8106799	201401012359	kid	1.00
8107050	201401010833	chimgu	1.00
8107050	201401010842	chimgu	1.00
8107368	201401011326	edu	1.00
8107368	201401011348	edu	1.00
8107889	201401011542	ymiyong	1.00
8107889	201401011556	ymiyong	1.00
8108074	201401011231	kid	1.00
8108074	201401011305	ymiyong	1.00
8108087	201401010934	ymiyong	1.00
8108087	201401010947	ymiyong	1.00
8115443	201401010740	leportscloth	1.00
8115443	201401010800	leportscloth	1.00
8117226	201401010917	chimgu	1.00
8117226	201401010920	chimgu	1.00
8119190	201401012130	phone	1.00
8119190	201401012131	phone	1.00
8120745	201401010329	life	1.00
8120745	201401010502	food	1.00
8126488	201401011734	food	1.00
8126488	201401012110	innerwear	1.00
8133277	201401011008	ymiyong	1.00
8133277	201401011051	etc	1.00
8145296	201401011534	kidwear	1.00
8145296	201401012026	life	1.00
8145296	201401012034	edu	1.00
8146899	201401011544	ymiyong	1.00
8146899	201401011638	ymiyong	1.00
8149483	201401011837	kitchen	1.00
8149483	201401011854	kitchen	1.00
8151794	201401010809	gagu	1.00
8151794	201401010902	cloth	1.00
8151794	201401010904	etc	1.00
8152843	201401010056	jabhwa	1.00
8152843	201401011210	cloth	1.00
8155524	201401011711	chimgu	1.00
8155524	201401011723	gagu	1.00
8155524	201401012303	chimgu	1.00
8155885	201401011109	jabhwa	1.00
8155885	201401012343	ymiyong	1.00
8156744	201401011834	kitchen	1.00
8156744	201401011835	kitchen	1.00
8162018	201401012132	trendwear	1.00
8162018	201401012133	trendwear	1.00
8167862	201401010313	life	1.00
8167862	201401010841	food	1.00
8167862	201401011746	jabhwa	1.00
8169901	201401011307	ymiyong	1.00
8169901	201401011354	ymiyong	1.00
8171117	201401011549	ymiyong	1.00
8171117	201401012220	ymiyong	1.00
8171117	201401012223	ymiyong	1.00
8173759	201401010920	chimgu	1.00
8173759	201401010923	chimgu	1.00
8174365	201401011158	svc	1.00
8174365	201401011202	food	1.00
8174365	201401011217	cloth	1.00
8177983	201401010806	leportscloth	1.00
8177983	201401010808	cloth	1.00
8178046	201401011419	ymiyong	1.00
8178046	201401011421	ymiyong	1.00
8181442	201401011935	life	1.00
8181442	201401012115	chimgu	1.00
8181442	201401012120	chimgu	1.00
8186505	201401011143	jabhwa	1.00
8186505	201401011155	life	1.00
8188026	201401010741	leportscloth	1.00
8188026	201401010831	jabhwa	1.00
8199375	201401011010	ymiyong	1.00
8199375	201401011018	chimgu	1.00
8211482	201401010828	ymiyong	1.00
8211482	201401010829	ymiyong	1.00
8217055	201401011321	ymiyong	1.00
8217055	201401011453	kid	1.00
8219200	201401011939	life	1.00
8219200	201401012302	ymiyong	1.00
8220467	201401011834	kitchen	1.00
8220467	201401011835	kitchen	1.00
8225205	201401011038	jabhwa	1.00
8225205	201401011213	chimgu	1.00
8225600	201401012334	ymiyong	1.00
8225600	201401012357	cloth	1.00
8226116	201401010833	chimgu	1.00
8226116	201401010835	chimgu	1.00
8230693	201401011308	ymiyong	1.00
8230693	201401011430	leportscloth	1.00
8232674	201401010026	jabhwa	1.00
8232674	201401010122	innerwear	1.00
8234026	201401011750	food	1.00
8234026	201401012109	phone	1.00
8238776	201401011552	innerwear	1.00
8238776	201401012017	innerwear	1.00
8248792	201401011220	ymiyong	1.00
8248792	201401011504	chimgu	1.00
8263650	201401011318	ymiyong	1.00
8263650	201401011322	ymiyong	1.00
8267639	201401011737	cloth	1.00
8267639	201401012106	ymiyong	1.00
8271429	201401011144	jabhwa	1.00
8271429	201401011414	jabhwa	1.00
