,mean,std,min,max,range,skew,kurtosis,energy,zero_crossings,label
12,-0.4053401331926394,0.3738113063814019,-0.9381592156825698,0.4739903996429127,1.4121496153254824,0.4452368943519183,-1.0306082846803295,15.201775817759847,5,0
13,-0.473874107444771,0.3214457745219104,-0.9381592156825698,0.15823946596508742,1.0963986816476572,0.5869291264667847,-0.9944761391632184,16.39420278322847,5,0
14,-0.44653325122605964,0.3023099993369085,-0.885776619606991,0.15823946596508742,1.0440160855720784,0.5730548610486089,-0.9430563823809566,14.539164007479846,6,0
15,-0.38789377973474887,0.4376525564657424,-0.9163332257329802,0.4834484813380393,1.3997817070710195,0.6261738109072351,-1.0624912499488837,17.100067226895487,6,0
16,-0.5049545391763601,0.46292448920648305,-1.0,0.4834484813380393,1.4834484813380393,1.0740529573375721,-0.5180734665682278,23.46390846709468,4,0
17,-0.36708622091234444,0.5843220430850578,-1.0,0.9337940674144565,1.9337940674144565,1.221880478377025,0.13420439004814222,23.809227180940134,2,0
18,-0.18232083981832908,0.5032139327131735,-0.7584576878629181,0.9337940674144565,1.6922517552773746,1.0954841042102952,0.018931075159488664,14.323257535435959,4,0
19,-0.29926518630884513,0.47776242035690175,-0.9461622242779426,0.792651763644844,1.7388139879227866,0.9377372638386857,-0.036069430516433965,15.890829102087634,4,0
20,-0.44691160361663607,0.5145161813208674,-0.9461622242779426,0.792651763644844,1.7388139879227866,1.3369396301532281,0.495722111891276,23.222844114410048,4,0
21,-0.3337795614330832,0.5115690856822483,-0.8981447764704771,0.6391414450740451,1.5372862215445222,0.6073635359052407,-1.1980644337035318,18.655586252811645,4,0
22,-0.2780793056392587,0.4793976197874034,-0.8457621448793233,0.6391414450740451,1.4849035899533685,0.5480779200313368,-1.1649328274267607,15.357508904132,4,0
23,-0.4560494484768629,0.3040029713834647,-0.8457621448793233,0.16333193768962895,1.0090940825689523,0.7254561649897311,-0.837563335793754,15.019945303301325,5,0
24,-0.4140269061022539,0.3400043173271157,-0.9250636643315056,0.3532192613321592,1.2782829256636647,0.6226425647753997,-0.6667570694438396,14.351060738884128,6,0
25,-0.4717351641943622,0.30270874500354844,-0.9250636643315056,0.3532192613321592,1.2782829256636647,0.8092573598106393,0.05609003408456292,15.708332471955258,6,0
26,-0.5145434517253306,0.25005161218231,-0.866133168275883,-0.05420149072363367,0.8119316775522494,0.5643914866397868,-1.1969253393623607,16.364038623419493,6,0
27,-0.37914878401242236,0.3462984715292036,-0.866133168275883,0.33648581413826006,1.2026189824141431,0.6589425574387495,-0.7899349558095383,13.183821590078054,4,0
28,-0.3661404283696848,0.37208660873805943,-0.8843215465072367,0.33648581413826006,1.2208073606454968,0.4396514168534272,-1.174486201553758,13.625362884446298,3,0
29,-0.290534764047484,0.4972967088668828,-0.8843215465072367,0.8544924769311248,1.7388140234383616,0.5872066720092258,-0.9182782804194787,16.585723288498023,3,0
30,-0.2248381411418064,0.5093223740055044,-0.8523099383126427,0.8544924769311248,1.7068024152437675,0.545605755995857,-0.9988542721610827,15.49807351873529,5,0
31,-0.29171334768707113,0.4585752198894002,-0.8523099383126427,0.7540923620169315,1.6064023003295742,1.031964362494262,-0.0369802466512934,14.769395475770489,4,0
32,-0.38130228864850113,0.432784278153505,-0.8741359992933821,0.7540923620169315,1.6282283613103137,1.249159631984993,0.5703912539507345,16.63468333727177,4,0
33,-0.3230993213293293,0.5138659781814691,-0.8741359992933821,0.80501999153948,1.6791559908328622,1.1007393055417092,-0.12312026658527175,18.42257074879356,4,0
34,-0.35500910495033466,0.531317173031215,-0.9192433009013388,0.80501999153948,1.7242632924408188,1.0515979451909785,-0.17978395276210613,20.416470147775986,5,0
35,-0.5513277650357759,0.4211694558134513,-0.9192433009013388,0.4325209228466407,1.3517642237479794,1.3228662289243351,0.11835377977548633,24.067300750477116,4,0
36,-0.4967187948883567,0.4039031634237534,-0.8363039921530468,0.4325209228466407,1.2688249149996875,1.0433199980012187,-0.1177414247015558,20.493366330952824,3,0
37,-0.5225754410297441,0.2619712460119692,-0.8195707935681718,-0.0025462891356329287,0.8170245044325388,0.3537969928227492,-1.2504387095604579,17.08570126522476,4,0
38,-0.47914149550616086,0.3345503566066997,-0.8923244130403103,0.2309929433749267,1.123317356415237,0.8479291443116291,-0.6666504141323935,17.075025691077517,8,0
39,-0.4457184429645261,0.47084401340739923,-0.986904271071062,0.7118951710929076,1.6987994421639696,1.0361302881198866,-0.3228742060462366,21.017950768015435,4,0
40,-0.4333211839287334,0.4309651943201979,-0.986904271071062,0.7118951710929076,1.6987994421639696,1.0687056795562777,0.24298818637401798,18.674912357842253,4,0
41,-0.4513786290213884,0.2976143706008577,-0.9134230085023218,0.08039287755036018,0.993815886052682,0.3775870728672749,-1.206709491476439,14.615849016268646,5,0
42,-0.3956638672461906,0.43997227466819677,-0.8915968409748585,0.4943614940706218,1.3859583350454803,0.6933025906311541,-0.9279845143536707,17.506274916045918,4,0
43,-0.45909059103279304,0.4235042525040202,-0.8915968409748585,0.4943614940706218,1.3859583350454803,1.1489105675719058,-0.08786294023774621,19.506001133191408,5,0
44,-0.5815205368278573,0.223634845614675,-0.8835940099573594,0.1458710604925777,1.029465070449937,1.157036742300294,0.6821846398164619,19.408933946282946,10,0
45,-0.43486353016076706,0.2776416230020904,-0.8835940099573594,0.12913793293885245,1.0127319428962118,0.5452557343189841,-0.49673538007224227,13.309558034355966,5,0
46,-0.2977809513706186,0.32668382793788786,-0.8959621313052706,0.4012367446551992,1.2971988759604698,0.3397047949800325,-0.421823054987863,9.769790921767113,4,0
47,-0.4525572680652722,0.3413770169193694,-0.8959621313052706,0.4012367446551992,1.2971988759604698,0.939380227017932,0.11436627013592116,16.067317427973503,5,0
48,-0.5643215486381711,0.2357802334555076,-0.9054201774848232,-0.030920250096415636,0.8744999273884075,0.8892974486399915,-0.5167363534216651,18.70255643728587,6,0
49,-0.5335467255865315,0.24754413856326876,-0.9156056181519534,-0.030920250096415636,0.8846853680555378,0.6452043838226138,-0.7394223708211896,17.297510446057018,13,0
50,-0.5224008493052494,0.24099552486837436,-0.9156056181519534,0.0003637860327261322,0.9159694041846795,0.7681442050183309,-0.4937578653932846,16.549074518071457,4,0
51,-0.5715969169781884,0.22046563580620718,-0.9257912363969574,0.0003637860327261322,0.9261550224296835,0.9384791899494199,0.49209265516991163,18.76640660352026,11,0
52,-0.39826846514222675,0.43843537838971713,-0.9257912363969574,0.7533647899514793,1.6791560263484366,1.0176646423950095,-0.07425292292201169,17.542167567523975,3,0
53,-0.1499308955703233,0.4969772375097142,-0.845762038332599,0.7533647899514793,1.5991268282840783,0.24115354568405412,-1.2533672602466868,13.473282402465301,5,0
54,-0.31058564365994945,0.4348915261556513,-0.8683157068943648,0.711167741089755,1.5794834479841198,0.9827488638156532,-0.1434911972892019,14.27970407848283,5,0
55,-0.5386831201327458,0.2456470887385395,-0.9025100312853147,0.2615495850164904,1.164059616301805,1.2714305950206204,1.9524757982451533,17.526099806083497,8,0
56,-0.5312185915794488,0.25089823405567735,-0.9025100312853147,0.01782473426092679,0.9203347655462415,0.7850355644468243,-0.5063203246641215,17.257155794595537,6,0
57,-0.47476169493250614,0.28787085569657506,-0.8828664023763326,0.1080392664456915,0.9909056688220241,0.5703340129904668,-1.1430878603362318,15.41341482673322,5,0
58,-0.3729647006084988,0.3332067154434853,-0.8610403058800187,0.19679869001512662,1.0578389958951453,0.37061374937353914,-1.3062699768669372,12.506469155831146,10,0
59,-0.43816660576337496,0.3207051664793233,-0.8959621313052706,0.19679869001512662,1.0927608213203972,0.7480949449159505,-0.6857448583486647,14.742088910636364,8,0
60,-0.5270425353347116,0.2513798099175263,-0.8959621313052706,-0.031647822161867456,0.8643143091434031,0.6085247041703757,-0.9698838054878656,17.04828214431062,6,0
61,-0.4630047113896067,0.2998291361105953,-0.9119678643714182,0.192433435200289,1.1044012995717072,0.48610366154535245,-1.03936757844351,15.213543681489945,6,0
62,-0.3519097914344316,0.42460384149045843,-0.9119678643714182,0.480538264107381,1.3925061284787992,0.5667174962022006,-1.0675098181282943,15.206446175793976,5,0
63,-0.36436521858895105,0.3996422583184285,-0.8785012541082193,0.480538264107381,1.3590395182156003,0.8243284256362998,-0.6216236144027985,14.62379735756138,6,0
64,-0.30962531104096447,0.464325169075649,-0.8785012541082193,0.8712258530938741,1.7497271072020935,1.1298129157960066,0.2674372276331649,15.5732847937172,5,0
65,-0.23433975995946377,0.4768352191698447,-0.8974171688894503,0.8712258530938741,1.7686430219833245,0.6619572639943772,-0.5392373200721337,14.114347466930647,10,0
66,-0.4523390419055724,0.36892999235509466,-0.920698374001093,0.22153489719537456,1.1422332711964676,0.7391230433835634,-0.8769293331737047,17.035997404559065,3,0
67,-0.4288395800908351,0.4493777996896698,-0.9221535181319971,0.7453618523872563,1.6675153705192534,1.3435338710456008,0.9838573641539203,19.292189615320638,4,0
68,-0.25037468398685464,0.48968893418832293,-0.9221535181319971,0.7453618523872563,1.6675153705192534,0.7271019466283192,-0.6029813089999707,15.124136732400649,6,0
69,-0.32582028529590185,0.3989181464423844,-0.8210257956367766,0.6275008602760113,1.4485266559127878,0.8214605858982983,-0.14328106690150966,13.264727293566525,4,0
70,-0.38245178787356904,0.33552771324546043,-0.8865041206412934,0.17933781281807537,1.0658419334593687,0.33813252002889543,-1.1877794200842047,12.942410820170867,6,0
71,-0.35633323141547196,0.45731576578315386,-0.9388868232635965,0.8624954144953478,1.8013822377589443,0.8246220196857872,-0.1929684762441335,16.805554072241236,4,0
72,-0.3222117160838067,0.4943781782642913,-0.9388868232635965,0.8624954144953478,1.8013822377589443,1.107649051607553,0.19304793298813383,17.41150865627955,4,0
73,-0.37846486911214344,0.38434960226337084,-0.8152055387533341,0.7999272001747655,1.6151327389280996,1.6427729267391467,2.3813846642783574,14.548013695604164,7,0
74,-0.3841833277035226,0.411839836241675,-0.9039651399006434,0.43906871627996,1.3430338561806034,0.774920149529509,-0.6372753738071752,15.860444000046096,6,0
75,-0.46006548077557896,0.4321346858913598,-0.9039651399006434,0.43906871627996,1.3430338561806034,1.0326950036943017,-0.3658357221031685,19.920031667584446,7,0
76,-0.4874645044027058,0.2918416441007165,-0.8821389723731801,0.006911650497195332,0.8890506228703754,0.6853491659984942,-1.0397856983369205,16.13965941419924,7,0
77,-0.3464677853670219,0.29623374717891987,-0.7540923620169306,0.3190248659100594,1.07311722792699,0.4682139330378469,-1.1444523735644718,10.389717963239645,7,0
78,-0.38488178339043805,0.3664618201957482,-0.8486722555632573,0.3190248659100594,1.1676971214733167,0.6334089591052338,-1.0076018764566528,14.121412642349245,4,0
79,-0.48248817571089103,0.36006523437605487,-0.9148781526332259,0.300836629741005,1.215714782374231,0.848075683157214,-0.6084935613919411,18.122090635355352,3,0
80,-0.5603055390694228,0.24164298889063776,-0.9148781526332259,-0.054928991757936085,0.8599491608752898,0.9415645387456621,-0.29381286167973997,18.616681559593868,8,0
81,-0.36733354498248194,0.43058167364148453,-0.7824662519465639,0.8457619673014496,1.6282282192480135,1.5497721038950443,1.6874720140644506,16.01672554726495,5,0
82,-0.3025681944318609,0.49143083364730356,-0.9265186308845355,0.8457619673014496,1.772280598185985,0.9598119940702665,-0.24072360810231475,16.652588827052007,3,0
83,-0.47854491837650753,0.3659430562345346,-0.9265186308845355,0.37359028472871847,1.300108915613254,1.2732113289637834,0.5225352631946465,18.145977965512504,6,0
84,-0.511502348946844,0.25519147438863543,-0.8974172044050248,-0.03237525216502046,0.8650419522400044,0.6570683430431253,-0.9580968643344443,16.337867078939226,8,1
85,-0.5335176184420445,0.2502589867495451,-0.8493997565975593,-0.03237525216502046,0.8170245044325388,0.7799941456418178,-0.8308813731252824,17.363530481849,8,1
86,-0.5185012526875965,0.39082878218431266,-0.8493997565975593,0.3794107191900351,1.2288104757875944,1.2789185074315572,0.27843970060796286,21.079534301113988,6,1
87,-0.6267006006145399,0.40319345801824813,-0.8253910149360393,0.3794107191900351,1.2048017341260744,1.786386657636246,1.4705001534574773,27.7659303699669,3,1
88,-0.8253910149360394,1.1102230246251565e-16,-0.8253910149360393,-0.8253910149360393,0.0,,,34.063516376857244,0,1
89,-0.5717424470181317,0.40982830005834153,-0.8253910149360393,0.4914514189022632,1.3168424338383025,1.275522689116877,-0.007758545080773782,24.742433062549555,3,1
90,-0.4563986695723614,0.36707188005180785,-0.8253910149360393,0.4914514189022632,1.3168424338383025,0.985121256306841,-0.264510370703261,17.152075535609516,6,1
91,-0.5070497734088568,0.2499591210557758,-0.8181155784061183,-0.027282602862604755,0.7908329755435135,0.7976949017480424,-0.8586637319747439,15.978951745647448,7,1
92,-0.490913025518189,0.26824548001276327,-0.8850491540882635,-0.027282602862604755,0.8577665512256587,0.6260942760683744,-1.2242172224505483,15.647561808534988,6,1
93,-0.4716478683321149,0.33486247965715893,-0.8850491540882635,0.3823207943583937,1.2673699484466572,1.19914249700277,0.3365859357914158,16.729229599218453,6,1
94,-0.25919236517426525,0.32415454039993497,-0.8501273286630115,0.3823207943583937,1.2324481230214053,0.09152232394084699,-0.5636857031266911,8.61284241132614,1,0
95,-0.28589297147129744,0.27130328625520844,-0.7802836778125073,0.36049469786207977,1.140778375674587,-0.2343797182429711,-0.4895798311549524,7.767013213478183,3,0
96,-0.5055074250458885,0.2818273232691028,-0.8646780241449794,-0.0025462891356329287,0.8621317350093465,0.6842911250045034,-1.1437181825449139,16.748219845877603,5,0
97,-0.39697343445659256,0.3506409072758445,-0.8726808551624781,0.18224799453315876,1.0549288496956368,0.3128667118000632,-1.3407724101595804,14.026847675974498,8,0
98,-0.2143324089457906,0.24861142617771206,-0.8726808551624781,0.18224799453315876,1.0549288496956368,-0.6937127300608011,0.6544753757873205,5.387301137531078,5,0
99,-0.13728619810424225,0.29461911119229894,-0.6682429070691298,0.3852309405579022,1.053473847627032,0.3584861798994648,-0.5769724201632336,5.282396043482873,2,0
100,-0.33517640958919076,0.4162408981485004,-0.8923244840714597,0.3852309405579022,1.277555424629362,0.5977067331587095,-1.066882953545076,14.279985541828562,3,0
101,-0.4160058147519691,0.38792986351634795,-0.9497998715117535,0.4550744493461072,1.4048743208578607,0.6764465301448966,-0.6502577764607738,16.1775208457631,5,0
102,-0.4382393579977397,0.3786065813136737,-0.9497998715117535,0.4550744493461072,1.4048743208578607,0.9433720607026735,-0.28901377249974525,16.76983391561492,4,0
103,-0.22780648316219015,0.5867458723663489,-0.8493997921131342,0.9672606066465055,1.8166603987596397,0.9626644015392894,-0.4356675111305677,19.80832562548365,3,0
104,-0.21004001859453414,0.5865407187589733,-0.9068752150690025,0.9672606066465055,1.874135821715508,0.8611420348849741,-0.5111805587659402,19.407341208674257,4,0
105,-0.6457038609798227,0.19130378978845808,-0.907602645072155,0.033830609389373656,0.9414332544615287,1.3594381258990962,2.0113221021314542,22.676530803583834,11,0
106,-0.6353873848891384,0.2185928653579621,-0.907602645072155,0.18806835796332555,1.0956710030354806,1.594753747552186,2.5379961942915736,22.574998483083117,9,0
107,-0.2749363434819204,0.4466347754233038,-0.8668606693101855,0.719170607622829,1.5860312769330145,0.38218669867297733,-1.1949876365344876,13.75363077923168,6,0
108,-0.2329283418939481,0.43790489431806245,-0.8952346302709682,0.719170607622829,1.6144052378937972,0.20882263612537943,-1.2400522165342127,12.30081544625887,3,0
109,-0.556915208092323,0.25845186612291704,-0.9061475719724008,0.11458713091016026,1.020734702882561,1.1537210992991955,0.6609189913295075,18.84759580534668,8,0
110,-0.6103746456300339,0.21766533609436675,-0.9061475719724008,0.28774082978091764,1.1938884017533185,1.5592712516926348,3.7643214926968964,20.996770328253152,8,0
111,-0.3505129020802571,0.5208227287432946,-0.8988722419892046,0.8828663668607581,1.7817386088499627,1.3253483444545593,0.5431417209805032,19.705780465016772,4,0
112,-0.09734450899557999,0.5552042583943013,-0.8181155784061183,0.8828663668607581,1.7009819452668764,0.6152363965109667,-1.1479675213765943,15.88638609853783,3,0
113,-0.3871953432262439,0.4747801575366408,-0.8501272576318617,0.8079299956766897,1.6580572533085514,1.3944575733522484,0.7269281576874764,18.76682159033031,2,0
114,-0.49577299240133604,0.35439347729933657,-0.8574026231306333,0.3779555040279816,1.235358127158615,1.3405563688964361,0.6982714617362102,18.569279837344528,9,0
115,-0.29586031170386273,0.4250711410588309,-0.8574026231306333,0.4092396822194222,1.2666423053500555,0.3527559557514899,-1.3813777747468747,13.410939950128167,3,0
116,-0.22025465306415398,0.5132096023332123,-0.8654055251792814,0.6209529958115421,1.4863585209908234,0.2972873945283664,-1.476801017721034,15.59481040617124,5,0
117,-0.3808075716080112,0.4864113244876423,-0.8654055251792814,0.6209529958115421,1.4863585209908234,1.0192745614052285,-0.4590846011037013,19.080519159190647,5,0
118,-0.3824954471696767,0.4909457292893056,-0.9985448558690959,0.7424517772188968,1.7409966330879927,1.236122767144986,0.26185391287094273,19.36652381064695,6,0
119,-0.39489267068989437,0.4698600577612188,-0.9985448558690959,0.7424517772188968,1.7409966330879927,1.5640453709335445,0.9617901956952024,18.835434762198666,4,0
120,-0.42316477085120263,0.3189639042613784,-0.7213531462413103,0.2935611932110844,1.0149143394523947,1.3441226535525952,0.053722927330490666,14.04031977556063,4,0
121,-0.35431064500155024,0.3397313963023417,-0.8355766331810437,0.2935611932110844,1.1291378263921281,0.631184544635996,-1.089991811040517,12.047672739747666,6,0
122,-0.5392505915385348,0.22107728546955155,-0.8785011830770699,-0.017097091164325118,0.8614040919127448,1.1700521776108335,0.8007269190125852,16.983318331262268,8,0
123,-0.5901491075237932,0.1983280396868628,-0.8886867302909245,-0.1182247781439707,0.7704619521469538,1.1000704545448208,0.385193124011626,19.38049902185817,5,0
124,-0.4188723080481735,0.40327959124028395,-0.9105128623028134,0.5554746352914504,1.4659874975942637,0.9214127545816807,-0.18198157530566572,16.904421958026724,8,0
125,-0.4759694432518114,0.4196620262232307,-0.93670417809839,0.5554746352914504,1.4921788133898404,1.0593395128039904,0.011941754761053414,20.133156358161347,6,0
126,-0.2971116901965043,0.5266421365708683,-0.93670417809839,0.7468169965181599,1.68352117461655,0.7423186010326941,-0.7239350996662499,18.281364823167632,5,0
127,-0.23243361277816266,0.4921822025047263,-0.8668606693101855,0.7468169965181599,1.6136776658283454,0.6932079985556407,-0.6894788756233479,14.813435240575615,8,0
128,-0.37335758242072786,0.4058292225381765,-0.8668606693101855,0.5598397835595637,1.4267004528697491,0.7762128005057711,-0.614819845384178,15.20466211084957,5,0
129,-0.42610403982205114,0.42982228828713576,-0.943979614628311,0.5598397835595637,1.5038193981878747,0.8164314401173602,-0.5742583750858743,18.315592613053088,4,0
130,-0.38789376836976486,0.549257171484093,-0.943979614628311,0.9854491979713083,1.9294288125996193,1.2309648733870393,0.20190014377264198,22.60725079834016,4,0
131,-0.2762895387347241,0.5024397106070503,-0.8581302662272345,0.9854491979713083,1.8435794641985428,1.1423543644481655,0.11577588263590277,16.439078600457147,7,0
132,-0.35060022280340675,0.4275190506365486,-0.8952345947553937,0.46526003207553623,1.36049462683093,0.6469552885659761,-0.9194361552176429,15.284652744348719,6,0
133,-0.45209168303017155,0.4508529362872281,-0.8952345947553937,0.46526003207553623,1.36049462683093,0.9957664837973784,-0.5436704857542769,20.382763001193428,4,0
134,-0.2886722520116996,0.5696001645732066,-0.8785011830770699,0.9854491979713083,1.8639503810483782,1.0269750970649862,-0.21870176144768383,20.38880082816651,4,0
135,-0.22779192887963504,0.5349354108788169,-0.8275736956168203,0.9854491979713083,1.8130228935881285,1.0412496795036712,-0.12229857320868032,16.902252833739666,4,0
136,-0.3212659143070975,0.38527296253792337,-0.8937795216556395,0.31902493694120926,1.2128044585968487,0.39774657713496697,-1.274647486544099,12.58235216791617,4,0
137,-0.3880392934375278,0.41020181990585675,-0.9017823526731381,0.31902493694120926,1.2208072896143474,0.5843499682168648,-1.146784973925461,15.942001315278636,4,0
138,-0.5573808471110973,0.24986571829446452,-0.9017823526731381,-0.05783913795744455,0.8439432147156936,0.7735182000713643,-0.8093812808841259,18.65531429525466,6,0
139,-0.5069770595313129,0.26909530891211114,-0.8581301241649353,-0.05783913795744455,0.8002909862074907,0.5711031765079674,-1.3770182593377798,16.47190120847604,6,0
140,-0.42886866947753477,0.37573011809713897,-0.8581301241649353,0.8137504301380054,1.6718805543029407,1.3324342497894668,1.0828932736159418,16.255072865236052,6,1
141,-0.4420371577439526,0.48479158607954514,-0.7904693670886616,0.8137504301380054,1.604219797226667,1.2785017429198469,0.2068042415525717,21.52098653799365,4,1
142,-0.6851656167611635,0.36259413352568076,-0.7904693670886616,0.7075298807624955,1.497999247851157,3.239312953252669,8.735637900443514,30.046321402947243,1,1
143,-0.717250015546943,0.24843073644127497,-0.7904693670886616,0.15460153460667803,0.9450709016953396,3.1020503027700874,7.636404904742042,28.8082707805422,1,1
144,-0.6104766442299391,0.36037373668406436,-0.7904693670886616,0.15460153460667803,0.9450709016953396,1.50784376115808,0.2858978275845714,25.12754816209414,2,1
145,-0.6836959957716577,0.28946010658187327,-0.7904693670886616,0.1385958370561058,0.9290652041447673,2.3485418819149353,3.534596230389514,27.561368396829398,1,1
146,-0.7904693670886616,0.0,-0.7904693670886616,-0.7904693670886616,0.0,,,31.242091015277456,0,1
147,-0.48371051240770335,0.5126133202048745,-0.8268460880357935,0.7053473776595882,1.5321934656953817,1.3114426809464492,0.086058975155618,24.837413793259408,2,1
148,-0.3488686851043877,0.45738173020650036,-0.8966897033707228,0.7053473776595882,1.602037081030311,1.0774273272395105,-0.010746769151961821,16.545370328657814,6,1
149,-0.4785449041702778,0.19560456864013254,-0.8966897033707228,-0.04765362625916447,0.8490360771115584,0.5515761147763579,-0.5676208361167796,13.36331862901163,5,1
150,-0.48985083494097525,0.23540127473203928,-0.8108403904852208,-0.04765362625916447,0.7631867642260564,0.5249802072258304,-1.226903191096297,14.768380031891981,6,1
151,-0.4287231848975272,0.35383805519393197,-0.8755910723931364,0.36340484406158824,1.2389959164547246,0.6639027339429191,-0.9035058123231723,15.450246928605166,7,1
152,-0.43624590358920734,0.3600178907926568,-0.8806838992734258,0.36340484406158824,1.244088743335014,0.6085429071409526,-0.9079863558235566,15.99616850445787,7,0
153,-0.4728555441996477,0.2742973375705489,-0.8806838992734258,0.09494375061020222,0.975627649883628,0.6798402321660068,-0.6283304382688639,14.941569753931828,8,0
154,-0.4230192472040628,0.2730628832529815,-0.8130228225569782,0.09494375061020222,0.9079665731671804,0.5612122765036496,-1.2046873785183974,12.675431085776172,7,0
155,-0.3842270083089751,0.42401763140253984,-0.909785361268511,0.4317933507811884,1.3415787120496994,0.6613353842008105,-0.973767137058628,16.371067282714268,6,0
156,-0.4622481138654898,0.42554190368486405,-0.909785361268511,0.4317933507811884,1.3415787120496994,1.0613061516939377,-0.33168207216271384,19.737961528197044,7,0
157,-0.4825172551532298,0.2550317074522992,-0.8828664023763326,0.0010912870670285457,0.8839576894433612,0.5062215539341647,-0.9000259138318736,14.893203666332107,9,0
158,-0.373692215849031,0.22115656073560377,-0.8283012676822721,0.0010912870670285457,0.8293925547493006,-0.05268067600151806,-0.7535294254002007,9.42780482712798,7,0
159,-0.36142596027277496,0.3579707970774437,-0.8283012676822721,0.47835561894217493,1.306656886624447,0.7076521743688724,-0.2964947786440564,12.938590815967896,5,0
160,-0.4647799254322092,0.3864785321378064,-0.8770461810084651,0.47835561894217493,1.35540179995064,1.1142803364683038,0.024681367276925492,18.269301744408175,6,0
161,-0.29740271547112757,0.5473719791988796,-0.8770461810084651,0.9716259680080674,1.8486721490165325,1.105021124902471,-0.027070282131445023,19.403222939084955,4,0
162,-0.22114224197251203,0.5314833586806171,-0.8530375103780945,0.9716259680080674,1.824663478386162,0.8667526706667974,-0.3405943336792667,16.56892258695293,5,0
163,-0.5578027955800581,0.2784091892414779,-0.9090577181719093,0.054929204851385194,0.9639869230232945,0.865075269637204,-0.6567811379001731,19.432781770551255,5,0
164,-0.6553364520033108,0.1748416836587326,-0.9090577181719093,-0.21425960272775235,0.6947981154441569,1.2695204750759976,0.5748091690510813,23.001773983445407,9,0
165,-0.3481556957339506,0.4996917405234738,-0.8603128403612912,0.7933794067414461,1.6536922471027373,1.2121098363948946,0.2415275069258307,18.54521120096849,6,0
166,-0.2334376089551241,0.47345951921220486,-0.8472171114323532,0.7933794067414461,1.6405965181737994,0.8622138187832845,-0.2088096238118471,13.93285168036688,6,0
167,-0.5605092414899621,0.2694954597339368,-0.9396143242978985,0.1138597009070077,1.0534740252049062,0.990300117183439,0.3212766970546559,19.339920630642926,11,0
168,-0.6095598189004015,0.2610062283557501,-0.9396143242978985,0.48490348340664413,1.4245178077045426,1.9700269550684242,5.519345217376872,21.98437120291921,11,0
169,-0.3288613916259458,0.4934290655455069,-0.8959620957896961,0.7955619098443525,1.6915240056340486,1.2252444515293364,0.3097008089294917,17.581102881363293,4,0
170,-0.1948635862753752,0.48728033772730206,-0.8072025301579613,0.7955619098443525,1.6027644400023138,0.6992078134172404,-0.6822668147930795,13.770697239586708,6,0
171,-0.37914876767525785,0.4079145431053643,-0.9294288125996188,0.32411779933707363,1.2535466119366925,0.4531042672198202,-1.2247778787449268,15.507403125326242,5,0
172,-0.5413022637875988,0.2975211388342812,-0.9294288125996188,0.2295380478530462,1.158966860452665,1.186184156355552,0.596745827622644,19.07634844174134,5,0
173,-0.5047216898338902,0.2251514819204677,-0.7759184585132446,-0.0643869313907639,0.7115315271224807,0.8014215196825827,-0.8719140112570836,15.271858699988018,6,0
174,-0.2977373531612997,0.4449684887776143,-0.8661330617291587,0.6595123974394554,1.5256454591686142,0.8314883824957334,-0.42393842761314016,14.332224373626518,6,0
175,-0.33847943902155136,0.45544534988602015,-0.8661330617291587,0.6595123974394554,1.5256454591686142,0.9985336659873008,-0.2969616968777715,16.099939868657174,5,0
